index,fold
19999,2
20021,0
20024,0
20026,0
20028,0
20038,2
20060,1
20062,1
20065,1
20076,1
20080,2
20097,0
20108,0
20110,1
20111,0
20122,2
20126,2
20128,2
20133,1
20149,1
20159,1
20160,0
20165,2
20166,2
20167,1
20169,2
20170,2
20175,2
20177,2
20182,1
20185,2
20190,0
20195,2
20196,1
20208,2
20209,2
20229,2
20246,1
20248,0
20253,0
20256,2
20264,0
20265,1
20273,1
20314,2
20315,2
20334,1
20338,0
20344,2
20345,1
20347,1
20352,0
20364,2
20365,0
20370,0
20375,0
20404,2
20406,2
20418,2
20442,0
20447,0
20450,1
20451,0
20458,2
20461,0
20473,2
20492,2
20495,0
20505,0
20519,0
20522,2
20542,1
20551,2
20560,0
20561,1
20577,2
20578,1
20590,1
20593,1
20600,0
20609,1
20613,2
20616,0
20617,2
20626,0
20628,1
20632,2
20636,2
20638,1
20650,1
20653,1
20656,0
20657,2
20680,0
20683,0
20689,0
20691,1
20693,0
20695,0
20696,0
20704,2
20705,0
20709,0
20714,1
20715,2
20722,1
20728,0
20746,2
20747,0
20749,0
20754,1
20770,0
20778,1
20787,1
20813,1
20814,1
20818,1
20819,2
20824,2
20828,1
20829,1
20830,2
20838,1
20841,0
20848,1
20856,2
20858,2
20867,2
20873,2
20884,0
20886,0
20899,0
20903,0
20904,0
20910,0
20911,0
20914,1
20924,2
20937,2
20941,2
20950,1
20951,1
20956,1
20961,1
20966,1
20981,1
21001,2
21002,0
21013,0
21015,2
21019,2
21023,1
21024,1
21032,1
21033,0
21045,0
21052,1
21053,2
21054,1
21058,2
21067,0
21091,2
21097,1
21099,2
21111,0
21112,2
21119,2
21123,1
21127,1
21151,1
21156,1
21158,2
21168,1
21169,2
21179,2
21183,2
21187,0
21193,0
21201,2
21205,1
21207,0
21208,1
21216,2
21221,1
21224,2
21225,1
21228,0
21231,1
21238,1
21240,0
21242,1
21245,0
21246,2
21252,2
21257,1
21259,0
21262,1
21266,2
21269,1
21274,1
21275,1
21290,0
21291,2
21308,0
21319,1
21330,0
21342,2
21350,0
21355,0
21367,1
21368,2
21371,0
21373,1
21383,0
21385,0
21389,0
21397,0
21401,0
21420,1
21423,2
21425,1
21426,1
21428,0
21433,0
21442,2
21456,2
21457,0
21458,1
21460,2
21462,1
21463,2
21466,0
21467,2
21485,0
21491,1
21492,1
21493,0
21503,0
21504,2
21507,0
21513,1
21521,0
21544,0
21549,0
21550,2
21551,1
21552,2
21565,2
21566,0
21570,1
21584,0
21587,2
21590,0
21596,1
21598,0
21600,1
21614,0
21615,2
21622,0
21630,1
21632,2
21633,1
21634,1
21640,2
21648,0
21656,2
21661,2
21668,2
21681,2
21691,1
21696,0
21700,2
21702,2
21703,1
21705,1
21709,2
21713,1
21730,2
21731,0
21740,0
21747,2
21751,2
21758,0
21759,2
21767,2
21790,1
21801,2
21803,2
21805,2
21813,1
21814,1
21815,0
21818,1
21829,0
21835,2
21838,1
21845,2
21849,2
21854,2
21861,0
21869,1
21877,1
21893,1
21897,1
21898,0
21906,1
21912,1
21928,0
21942,1
21943,0
21960,2
21963,0
21973,0
21987,2
21992,2
21994,2
22000,2
22008,2
22011,2
22016,0
22027,1
22030,0
22048,2
22062,0
22077,1
22079,0
22104,2
22121,2
22129,1
22140,1
22145,0
22147,1
22150,1
22152,1
22159,1
22160,1
22175,1
22180,2
22183,0
22189,2
22191,0
22196,2
22200,1
22206,2
22210,1
22252,1
22254,0
22256,1
22260,1
22267,1
22271,0
22276,1
22279,1
22287,0
22296,1
22297,0
22300,1
22301,1
22302,0
22306,0
22308,0
22318,1
22324,0
22334,0
22345,0
22349,0
22365,2
22378,2
22397,2
22398,2
22400,0
22408,0
22414,0
22415,0
22425,0
22428,1
22430,2
22448,2
22450,0
22458,1
22459,0
22472,0
22477,2
22479,1
22493,2
22494,0
22495,0
22497,2
22502,2
22510,2
22517,0
22522,2
22525,2
22527,1
22530,0
22538,2
22565,2
22572,2
22583,0
22591,1
22594,1
22597,1
22603,1
22605,2
22609,1
22612,2
22625,2
22627,0
22641,2
22658,1
22670,2
22672,0
22683,1
22689,0
22691,2
22692,2
22697,1
22700,0
22709,2
22714,2
22716,2
22718,0
22719,0
22723,2
22725,0
22728,2
22729,2
22732,2
22737,0
22744,0
22750,2
22762,0
22772,2
22787,2
22788,1
22803,2
22815,1
22819,0
22822,1
22824,0
22839,0
22849,2
22857,1
22864,0
22899,1
22908,0
22909,1
22913,2
22916,0
22917,0
22920,0
22923,1
22928,0
22935,1
22946,1
22950,1
22958,2
22960,0
22985,0
22987,0
22994,2
22998,2
23008,2
23015,0
23017,0
23030,2
23041,2
23044,2
23047,0
23051,1
23069,2
23072,0
23073,2
23077,1
23079,2
23085,0
23090,0
23092,1
23099,1
23109,2
23113,1
23114,1
23116,0
23135,2
23149,0
23163,2
23168,2
23171,0
23206,1
23208,2
23211,2
23213,2
23214,2
23215,2
23220,1
23243,2
23248,0
23249,1
23254,2
23258,0
23260,0
23273,1
23280,0
23281,0
23287,2
23289,2
23290,2
23317,0
23320,0
23327,2
23359,2
23369,1
23376,2
23380,1
23381,1
23384,1
23402,2
23412,1
23413,0
23417,2
23421,1
23424,0
23435,0
23440,1
23448,2
23450,0
23461,0
23470,1
23477,1
23482,0
23484,2
23496,0
23507,1
23510,1
23511,1
23513,0
23517,2
23519,1
23523,1
23526,0
23529,0
23533,1
23535,0
23537,1
23545,1
23546,1
23549,2
23550,2
23551,2
23558,2
23567,2
23571,1
23574,2
23581,0
23587,2
23589,0
23592,0
23594,2
23595,2
23603,0
23609,2
23611,2
23613,1
23615,1
23616,2
23623,0
23643,1
23646,2
23650,1
23652,0
23660,0
23673,2
23676,2
23686,0
23698,1
23703,0
23704,2
23706,0
23710,2
23712,0
23718,2
23720,2
23724,1
23749,2
23768,1
23772,2
23774,2
23780,0
23782,0
23787,2
23790,0
23800,1
23819,1
23821,1
23827,0
23842,2
23852,2
23860,2
23866,0
23872,0
23873,2
23878,0
23893,2
23897,0
23900,1
23902,1
23910,1
23917,2
23950,0
23959,1
23960,1
23961,1
23970,2
23973,2
23987,2
23990,1
23992,2
23997,0
24000,2
24018,1
24021,1
24032,0
24033,0
24041,1
24043,1
24049,0
24052,1
24054,0
24063,0
24070,0
24081,0
24087,2
24093,1
24100,1
24101,1
24103,2
24113,0
24119,2
24131,0
24139,1
24142,1
24144,0
24147,0
24155,1
24164,0
24183,2
24189,1
24191,0
24192,1
24209,0
24218,2
24235,0
24240,2
24251,2
24258,2
24261,0
24278,0
24284,2
24290,0
24293,2
24304,0
24309,0
24312,2
24332,1
24334,1
24336,2
24338,0
24347,2
24349,1
24358,0
24370,0
24377,1
24378,2
24385,1
24387,1
24401,0
24405,2
24407,1
24410,0
24415,0
24424,2
24440,1
24453,2
24454,0
24468,2
24471,1
24474,2
24480,0
24487,2
24490,0
24498,0
24515,2
24517,1
24535,2
24542,2
24546,1
24553,1
24558,0
24561,1
24565,1
24574,1
24586,1
24588,0
24589,2
24591,0
24597,0
24605,2
24606,0
24611,1
24618,0
24630,2
24632,2
24634,1
24637,2
24643,1
24652,1
24666,0
24675,2
24682,2
24687,0
24697,0
24698,1
24701,0
24702,2
24704,2
24716,1
24719,1
24722,1
24726,1
24729,2
24738,1
24744,1
24759,0
24766,0
24786,0
24810,0
24815,2
24819,1
24821,1
24824,2
24825,2
24830,0
24831,2
24833,0
24835,0
24837,2
24845,0
24854,1
24856,1
24857,2
24860,1
24864,1
24869,0
24871,0
24872,0
24886,2
24903,2
24909,2
24920,2
24923,0
24936,0
24937,0
24942,1
24947,2
24956,2
24965,1
24966,1
24968,2
24970,2
24976,1
25005,2
25008,0
25012,2
25017,2
25020,1
25024,1
25032,2
25033,0
25037,2
25045,1
25050,2
25063,2
25070,2
25078,1
25084,1
25089,2
25095,2
25098,2
25108,0
25113,1
25117,1
25118,2
25121,0
25125,0
25128,1
25154,0
25159,0
25164,2
25173,2
25175,0
25218,1
25223,1
25228,1
25231,2
25236,2
25248,2
25249,2
25255,2
25257,0
25266,0
25282,1
25285,1
25290,2
25292,2
25298,0
25301,2
25303,1
25308,1
25311,1
25318,0
25319,0
25324,2
25325,2
25348,1
25385,0
25394,2
25395,1
25398,2
25400,0
25404,0
25410,1
25422,1
25432,0
25433,1
25434,1
25439,0
25440,1
25447,1
25449,1
25463,1
25467,2
25483,2
25486,0
25491,2
25492,0
25495,2
25496,1
25509,1
25515,0
25521,0
25525,0
25526,2
25537,0
25538,1
25540,2
25548,1
25553,2
25572,0
25583,0
25587,1
25589,1
25593,2
25596,2
25597,1
25603,0
25606,0
25607,0
25613,0
25617,1
25620,0
25633,0
25638,1
25640,2
25643,1
25657,0
25661,2
25664,1
25670,2
25673,0
25684,0
25685,2
25689,1
25690,1
25693,1
25694,1
25696,2
25702,0
25708,2
25720,0
25726,2
25735,0
25740,0
25748,1
25778,1
25779,0
25780,0
25790,0
25802,1
25818,2
25819,2
25831,2
25855,2
25856,1
25862,2
25869,0
25881,1
25888,2
25889,1
25893,0
25903,1
25904,2
25905,0
25908,0
25909,0
25915,0
25919,1
25928,2
25930,2
25941,1
25942,0
25957,0
25964,0
25970,2
25975,0
25976,1
25997,0
26003,1
26005,2
26013,1
26018,2
26025,1
26030,0
26038,1
26039,0
26041,1
26048,2
26055,0
26059,1
26070,2
26083,0
26093,1
26102,0
26112,1
26120,0
26123,1
26127,1
26128,0
26130,1
26131,2
26132,2
26137,2
26139,0
26145,2
26156,2
26161,1
26163,0
26168,2
26169,2
26172,2
26182,1
26183,2
26192,2
26195,2
26197,2
26207,1
26222,0
26223,2
26237,0
26239,1
26242,1
26246,0
26251,0
26256,2
26262,2
26268,2
26270,1
26273,2
26274,0
26280,1
26284,2
26286,2
26287,0
26288,0
26296,1
26298,0
26300,0
26303,2
26305,2
26306,1
26307,1
26309,1
26317,0
26333,1
26363,2
26366,1
26380,1
26383,2
26394,2
26396,0
26400,2
26402,0
26404,0
26412,0
26415,2
26419,1
26421,2
26422,1
26431,0
26435,1
26448,2
26458,1
26462,0
26467,1
26470,0
26476,2
26478,1
26483,0
26487,0
26519,1
26521,1
26528,0
26562,1
26569,2
26575,2
26583,2
26600,1
26608,0
26609,0
26634,2
26640,2
26646,0
26653,1
26662,0
26666,1
26669,0
26683,0
26684,2
26695,0
26698,2
26701,0
26710,1
26720,2
26725,0
26731,1
26735,2
26736,2
26745,1
26747,0
26750,2
26752,2
26761,1
26762,0
26768,1
26769,1
26789,2
26798,1
26813,2
26818,1
26832,2
26843,0
26848,0
26852,2
26853,2
26858,1
26860,0
26861,2
26867,2
26870,0
26883,2
26889,0
26891,0
26896,2
26901,0
26903,2
26908,1
26918,1
26919,0
26925,0
26939,2
26946,0
26948,1
26954,1
26959,1
26974,2
26975,0
26976,0
26981,2
26985,2
26988,2
27006,2
27008,2
27018,1
27024,1
27033,2
27034,0
27035,0
27037,0
27038,0
27043,2
27045,0
27046,0
27050,1
27054,1
27066,0
27074,2
27076,0
27108,1
27115,2
27121,0
27123,2
27125,1
27128,1
27153,1
27159,1
27162,1
27164,1
27168,0
27179,0
27202,2
27207,1
27209,1
27210,2
27212,1
27223,2
27225,2
27230,1
27232,0
27237,1
27238,0
27260,2
27262,1
27267,2
27270,1
27277,2
27280,1
27282,0
27287,1
27289,0
27298,1
27299,2
27308,2
27322,1
27323,2
27336,0
27351,2
27355,0
27359,2
27368,1
27371,1
27382,0
27383,0
27386,1
27403,2
27408,2
27409,2
27412,1
27414,1
27429,0
27432,2
27437,0
27439,1
27459,1
27462,2
27466,0
27471,0
27508,0
27518,2
27524,2
27529,2
27532,2
27539,1
27564,1
27565,0
27569,0
27570,1
27575,2
27578,0
27579,1
27581,0
27587,1
27601,2
27609,0
27610,2
27612,1
27624,0
27629,1
27634,1
27641,2
27646,0
27652,1
27682,2
27684,2
27685,1
27694,1
27697,2
27698,2
27704,1
27706,1
27710,1
27740,2
27755,2
27761,0
27770,1
27773,1
27782,1
27784,1
27786,0
27791,0
27800,2
27802,1
27805,2
27810,2
27816,0
27817,0
27826,2
27853,2
27854,0
27865,0
27873,2
27881,0
27888,0
27889,1
27903,1
27905,2
27908,2
27926,0
27933,1
27960,0
27969,2
27973,0
27994,0
27996,2
28000,1
28011,1
28012,1
28013,1
28024,2
28039,2
28044,0
28047,0
28058,2
28061,0
28078,0
28097,1
28098,1
28103,2
28119,1
28133,0
28134,2
28137,1
28141,2
28145,1
28147,0
28151,0
28154,1
28156,1
28162,2
28163,1
28168,0
28170,1
28201,0
28202,0
28203,0
28208,2
28221,0
28222,0
28230,0
28236,1
28237,2
28239,0
28251,2
28252,0
28278,2
28284,1
28288,0
28292,0
28307,0
28308,1
28322,1
28327,1
28334,0
28337,2
28339,1
28342,0
28357,2
28362,2
28378,0
28402,0
28404,0
28414,1
28426,0
28429,2
28431,1
28437,0
28440,2
28467,2
28489,0
28498,1
28504,1
28507,2
28512,2
28519,1
28536,0
28555,0
28564,0
28567,0
28571,2
28577,2
28578,2
28586,0
28590,1
28605,1
28606,0
28607,2
28608,1
28615,1
28625,2
28626,2
28636,1
28647,2
28648,2
28654,2
28673,1
28676,1
28686,2
28688,2
28690,1
28692,0
28696,1
28698,1
28705,1
28706,1
28713,2
28723,1
28726,2
28728,1
28743,0
28747,0
28754,1
28756,2
28757,2
28769,0
28778,2
28781,1
28783,2
28786,0
28787,2
28792,0
28799,1
28822,0
28826,0
28853,2
28861,0
28871,0
28875,2
28876,0
28879,2
28888,1
28905,2
28929,2
28930,1
28932,1
28936,0
28944,0
28951,2
28952,1
28985,2
28991,1
28993,0
28994,0
28996,1
28999,2
29016,0
29022,2
29028,1
29029,1
29031,0
29040,2
29051,0
29055,1
29063,1
29072,0
29084,1
29090,1
29093,1
29098,1
29134,2
29147,1
29159,0
29163,2
29177,0
29181,1
29183,0
29185,1
29188,1
29199,1
29201,0
29203,1
29205,2
29206,0
29207,0
29212,1
29213,0
29222,2
29226,1
29238,2
29239,1
29259,0
29260,1
29268,1
29270,0
29276,2
29281,0
29288,0
29292,0
29293,2
29299,1
29304,2
29309,1
29319,2
29327,1
29333,0
29341,2
29344,1
29356,2
29362,1
29364,1
29388,1
29390,1
29400,2
29405,1
29463,0
29466,2
29469,2
29473,2
29474,2
29481,1
29483,2
29504,1
29510,2
29514,1
29516,0
29523,2
29536,2
29541,1
29543,1
29553,2
29554,0
29557,1
29558,1
29561,2
29564,2
29571,2
29589,1
29590,1
29595,2
29597,2
29598,1
29600,0
29618,2
29621,0
29623,1
29625,1
29627,2
29630,2
29631,2
29641,0
29646,2
29649,2
29652,0
29653,1
29660,0
29682,2
29687,0
29688,0
29689,0
29692,1
29705,1
29716,2
29719,0
29725,1
29731,1
29768,2
29781,2
29782,2
29783,0
29786,0
29787,0
29789,0
29798,0
29800,1
29804,0
29806,0
29814,1
29841,0
29844,2
29847,2
29859,1
29870,2
29875,0
29886,2
29891,2
29900,0
29907,0
29912,1
29934,1
29942,0
29943,2
29946,2
29971,1
29972,2
29983,1
30003,0
30007,0
30010,1
30011,2
30016,0
30041,1
30044,0
30046,2
30055,0
30059,0
30067,1
30075,0
30078,0
30081,0
30085,0
30088,0
30098,0
30100,2
30106,0
30122,0
30126,1
30137,1
30145,0
30169,0
30175,0
30183,0
30184,1
30185,1
30187,2
30196,1
30198,2
30218,0
30223,1
30228,0
30236,1
30240,2
30245,1
30246,0
30250,2
30255,2
30256,1
30267,0
30275,1
30277,0
30305,1
30306,2
30307,1
30317,2
30319,2
30348,0
30355,0
30364,2
30373,0
30381,1
30383,0
30385,1
30386,1
30403,0
30406,2
30415,0
30429,1
30447,2
30449,1
30472,0
30477,2
30479,1
30486,0
30491,0
30494,2
30503,0
30518,1
30523,2
30525,2
30526,0
30529,0
30530,1
30531,0
30534,1
30538,2
30546,0
30559,0
30562,0
30576,2
30577,2
30579,0
30580,1
30593,0
30594,0
30602,0
30610,1
30618,1
30619,0
30620,0
30638,1
30658,1
30662,1
30668,1
30670,0
30673,2
30677,0
30679,1
30681,2
30682,2
30692,0
30695,2
30708,0
30711,1
30722,0
30724,0
30731,0
30733,2
30748,2
30762,2
30768,2
30769,1
30772,1
30777,2
30791,2
30794,1
30801,0
30803,0
30812,2
30816,2
30828,2
30832,0
30837,0
30838,0
30839,0
30851,2
30852,0
30856,1
30858,2
30864,2
30865,2
30866,2
30868,0
30878,2
30887,1
30895,0
30897,2
30901,2
30902,1
30903,2
30906,0
30907,1
30918,1
30920,2
30932,0
30944,1
30954,1
30966,2
30979,1
30982,2
30996,1
31033,2
31044,0
31046,0
31048,2
31054,2
31055,2
31062,2
31066,0
31073,1
31081,1
31082,0
31087,1
31089,1
31096,0
31103,0
31123,0
31132,1
31133,2
31134,2
31135,0
31142,1
31150,1
31163,2
31164,2
31174,2
31179,0
31180,2
31181,2
31200,1
31212,2
31239,2
31240,2
31249,1
31255,0
31256,2
31264,2
31272,1
31281,0
31289,2
31292,0
31294,1
31310,2
31321,0
31324,0
31337,1
31342,1
31351,2
31364,1
31365,1
31370,0
31374,2
31386,1
31402,0
31425,1
31435,0
31444,2
31449,1
31464,0
31471,2
31477,2
31491,0
31493,0
31496,1
31502,2
31516,2
31525,0
31539,2
31546,2
31550,1
31553,0
31554,2
31578,0
31599,1
31603,0
31611,2
31613,1
31630,0
31634,0
31646,2
31688,0
31699,2
31706,2
31707,2
31719,2
31723,0
31724,1
31729,0
31732,0
31734,2
31758,1
31761,1
31765,0
31773,1
31778,0
31783,2
31791,2
31793,0
31794,2
31801,0
31803,1
31811,0
31816,1
31821,1
31825,0
31830,0
31834,0
31844,0
31848,1
31849,1
31854,0
31855,2
31886,1
31893,2
31897,0
31900,2
31915,1
31918,0
31924,1
31928,1
31935,2
31940,1
31943,0
31965,1
31974,0
31978,0
31980,0
31983,1
31985,1
31988,2
31990,2
31992,1
31997,0
32001,1
32015,0
32022,0
32032,1
32039,2
32047,2
32048,2
32056,2
32062,1
32075,2
32080,0
32089,1
32090,2
32095,2
32105,0
32106,2
32123,2
32125,1
32128,0
32134,1
32140,0
32144,1
32157,2
32161,1
32162,2
32174,0
32180,2
32203,0
32206,0
32219,1
32220,2
32223,1
32227,1
32233,1
32238,2
32239,1
32241,1
32242,0
32253,0
32263,2
32267,0
32268,2
32273,2
32283,2
32289,0
32290,1
32293,2
32295,2
32308,1
32309,0
32311,1
32312,1
32318,0
32330,1
32331,2
32335,1
32342,1
32353,1
32354,0
32356,0
32362,1
32370,2
32374,1
32375,1
32377,2
32378,1
32380,0
32386,1
32387,1
32392,2
32398,1
32401,2
32405,2
32410,2
32412,2
32417,1
32429,2
32431,0
32434,2
32438,0
32448,0
32454,2
32460,2
32461,2
32469,0
32475,1
32481,1
32488,0
32498,0
32501,1
32502,1
32525,0
32527,0
32535,1
32539,1
32541,2
32542,0
32553,1
32572,0
32581,0
32582,1
32585,1
32587,0
32588,0
32600,0
32602,1
32613,0
32615,0
32619,2
32625,1
32648,2
32650,1
32655,2
32660,0
32662,1
32663,2
32677,1
32742,1
32744,1
32747,2
32751,0
32756,0
32760,0
32792,0
32794,1
32802,1
32820,1
32824,2
32827,1
32828,0
32830,2
32831,0
32837,2
32857,1
32858,2
32874,1
32879,2
32885,0
32894,1
32897,1
32898,0
32904,0
32917,1
32921,2
32924,2
32927,0
32934,2
32941,1
32959,0
32961,0
32977,2
32983,1
32986,1
32989,1
33003,1
33027,1
33031,1
33032,2
33039,2
33043,0
33044,0
33045,1
33057,0
33066,0
33077,2
33081,1
33086,1
33105,0
33108,0
33109,1
33124,0
33139,1
33143,1
33150,2
33158,0
33174,0
33175,2
33179,2
33187,2
33210,1
33225,0
33227,0
33228,2
33231,2
33237,2
33245,0
33246,0
33256,0
33257,1
33269,0
33272,0
33278,0
33297,2
33316,1
33317,1
33319,2
33331,2
33335,0
33345,2
33348,1
33378,2
33385,0
33387,1
33403,0
33406,2
33411,0
33414,2
33416,2
33432,0
33436,2
33440,0
33447,0
33467,1
33481,1
33488,2
33489,1
33493,0
33494,0
33501,0
33504,1
33515,2
33518,0
33523,2
33539,1
33546,1
33547,2
33560,1
33565,2
33573,0
33574,2
33597,1
33599,2
33615,1
33617,0
33622,0
33630,2
33635,0
33638,1
33646,0
33665,2
33667,1
33669,1
33672,0
33677,1
33680,0
33685,1
33690,0
33692,2
33697,2
33700,0
33713,0
33728,0
33731,0
33733,1
33735,0
33744,1
33748,1
33756,0
33765,2
33776,0
33778,0
33781,1
33795,1
33810,2
33815,0
33822,1
33826,2
33832,1
33855,2
33856,0
33864,1
33865,0
33875,1
33894,2
33902,1
33911,0
33913,2
33920,2
33931,0
33933,0
33945,1
33974,0
33975,0
33980,0
33983,1
33984,1
34007,0
34013,0
34020,1
34039,1
34052,0
34054,1
34074,1
34084,2
34085,1
34087,2
34095,0
34101,2
34103,2
34105,1
34108,0
34112,2
34121,1
34124,1
34125,2
34128,1
34132,0
34135,1
34138,1
34140,1
34146,0
34149,1
34151,1
34153,0
34157,2
34166,0
34167,2
34169,2
34174,0
34178,0
34179,2
34185,1
34187,1
34194,0
34195,1
34198,0
34199,2
34204,2
34212,0
34227,2
34231,0
34232,0
34240,2
34244,1
34262,0
34263,2
34264,2
34270,1
34274,1
34276,0
34279,0
34281,2
34295,0
34299,2
34305,2
34306,1
34307,2
34311,0
34327,1
34335,1
34361,0
34369,2
34371,1
34376,1
34386,0
34387,1
34391,1
34394,2
34401,0
34403,1
34426,1
34441,2
34447,0
34465,0
34484,0
34486,2
34488,0
34489,0
34505,2
34513,2
34526,1
34547,2
34568,2
34570,2
34575,2
34579,0
34582,1
34590,1
34595,2
34598,0
34605,1
34619,1
34627,1
34633,1
34637,1
34638,0
34639,0
34646,1
34648,0
34657,2
34659,0
34661,1
34662,1
34663,1
34666,0
34668,2
34680,1
34689,0
34693,0
34694,1
34695,0
34699,0
34710,1
34715,2
34721,0
34730,0
34737,2
34738,2
34740,0
34743,1
34747,0
34756,2
34757,2
34758,2
34764,2
34789,1
34796,1
34800,2
34805,2
34806,2
34810,2
34812,1
34824,1
34825,2
34827,2
34833,2
34836,1
34837,0
34839,2
34844,2
34858,1
34874,0
34878,0
34885,2
34889,0
34895,0
34905,2
34913,0
34917,2
34927,2
34943,0
34946,0
34947,0
34949,0
34952,2
34968,0
34974,1
34979,2
34986,1
34991,2
34997,0
35009,2
35011,1
35019,2
35027,0
35031,0
35041,2
35043,0
35050,0
35054,1
35056,0
35058,0
35082,1
35084,1
35097,1
35107,1
35109,1
35114,0
35116,0
35121,2
35123,0
35126,2
35128,0
35133,0
35136,0
35145,0
35146,2
35152,1
35156,2
35157,1
35158,2
35168,1
35171,0
35174,1
35184,0
35212,0
35219,1
35222,1
35240,1
35243,1
35246,2
35252,0
35256,2
35259,2
35271,1
35274,0
35278,2
35282,1
35292,2
35314,0
35315,2
35322,2
35323,0
35333,0
35341,0
35344,0
35345,1
35346,0
35352,2
35368,2
35377,1
35400,2
35401,1
35404,0
35409,1
35411,1
35438,2
35442,1
35449,0
35452,1
35463,0
35473,0
35475,1
35479,0
35481,0
35485,2
35509,0
35514,2
35515,0
35521,1
35522,1
35525,2
35532,2
35533,2
35542,1
35544,1
35545,0
35546,0
35548,0
35551,2
35554,0
35561,0
35562,0
35569,0
35573,0
35582,1
35585,1
35591,1
35599,1
35601,1
35603,2
35610,0
35624,2
35629,0
35632,2
35638,0
35647,2
35650,1
35655,1
35662,0
35666,0
35670,2
35671,0
35672,0
35675,2
35677,2
35678,0
35680,2
35681,1
35688,1
35713,1
35714,2
35716,0
35720,0
35724,2
35728,1
35749,1
35760,1
35764,0
35769,2
35780,0
35797,2
35805,0
35808,2
35814,0
35816,0
35819,2
35826,2
35828,2
35833,2
35839,2
35840,0
35860,2
35869,1
35877,0
35890,2
35891,2
35898,0
35901,2
35914,2
35920,1
35922,0
35927,2
35935,2
35937,1
35938,0
35944,0
35949,2
35954,1
35972,0
35983,0
35991,2
36000,0
36010,0
36057,2
36076,2
36087,2
36092,1
36093,0
36094,2
36105,1
36117,1
36118,1
36121,1
36136,2
36143,1
36153,0
36155,2
36157,0
36163,1
36169,0
36175,2
36176,0
36193,0
36197,2
36201,1
36202,1
36222,0
36232,0
36236,0
36243,1
36244,1
36246,1
36257,0
36261,1
36268,0
36274,2
36283,1
36284,2
36287,2
36288,0
36289,2
36294,2
36309,1
36310,0
36312,1
36313,1
36315,2
36319,2
36320,1
36330,1
36333,1
36334,2
36335,0
36348,2
36372,0
36379,1
36391,2
36400,2
36405,1
36424,2
36427,1
36446,2
36447,1
36450,2
36470,0
36476,2
36480,1
36483,1
36488,2
36504,1
36512,1
36518,0
36525,0
36530,1
36532,2
36537,1
36543,2
36550,1
36558,1
36560,2
36567,0
36570,0
36572,1
36575,2
36580,0
36596,1
36601,0
36607,1
36617,0
36618,2
36636,2
36652,2
36662,0
36668,2
36669,2
36671,0
36673,1
36674,1
36675,0
36691,2
36695,1
36696,0
36698,1
36705,0
36708,1
36715,2
36719,1
36722,0
36729,1
36732,2
36733,2
36735,1
36736,2
36739,0
36758,1
36779,1
36782,1
36786,0
36791,2
36796,2
36809,0
36812,1
36821,2
36823,0
36851,2
36854,0
36855,1
36858,1
36859,1
36861,2
36877,0
36878,1
36882,0
36883,0
36885,1
36925,0
36940,0
36966,0
36972,1
36990,0
36995,1
37010,0
37025,0
37032,2
37033,2
37037,1
37044,1
37045,0
37056,2
37091,1
37095,1
37096,2
37098,2
37108,1
37112,0
37123,2
37130,0
37134,1
37137,2
37142,0
37152,0
37153,0
37155,2
37164,0
37165,0
37176,0
37181,1
37191,0
37193,2
37197,0
37201,1
37208,1
37218,1
37221,2
37228,1
37231,1
37244,2
37268,2
37273,0
37285,1
37290,0
37299,2
37303,1
37311,1
37323,0
37326,2
37327,1
37342,2
37343,1
37344,0
37345,0
37352,2
37354,2
37370,0
37375,0
37382,0
37388,0
37392,1
37395,0
37396,0
37401,0
37412,2
37419,2
37426,1
37428,0
37438,0
37441,0
37444,0
37446,0
37448,2
37449,1
37460,0
37467,1
37468,1
37471,0
37495,2
37502,0
37504,2
37505,0
37512,1
37530,1
37543,2
37544,1
37545,1
37547,2
37555,1
37570,0
37589,2
37590,1
37596,1
37597,1
37601,2
37607,2
37611,2
37618,1
37625,1
37630,1
37636,0
37648,1
37652,1
37657,2
37672,1
37673,1
37677,2
37680,0
37693,1
37697,1
37699,1
37702,2
37708,0
37717,1
37729,2
37732,1
37747,0
37768,2
37769,2
37773,2
37781,0
37787,2
37790,2
37802,1
37808,1
37820,2
37837,0
37839,1
37842,1
37862,0
37866,1
37871,1
37876,0
37886,0
37894,1
37902,1
37908,0
37914,1
37930,1
37943,1
37945,0
37951,2
37952,1
37955,1
37956,1
37962,2
37975,0
37977,1
37986,1
37991,2
37993,1
37994,2
38003,1
38017,2
38031,1
38036,1
38050,1
38052,2
38063,2
38067,0
38069,2
38074,0
38076,2
38082,2
38096,0
38116,1
38118,2
38126,2
38128,2
38136,1
38142,2
38143,1
38158,0
38172,0
38182,2
38189,1
38209,2
38212,1
38226,1
38230,2
38235,2
38241,0
38249,1
38251,0
38255,2
38257,2
38259,0
38263,0
38267,2
38293,0
38298,0
38309,2
38332,1
38340,1
38347,0
38354,2
38368,2
38370,0
38378,1
38385,1
38386,0
38389,2
38406,1
38408,2
38410,0
38421,0
38425,0
38435,0
38436,1
38446,2
38447,1
38454,2
38456,2
38458,2
38459,0
38460,2
38464,1
38467,0
38468,1
38469,2
38476,1
38483,2
38484,1
38501,1
38504,0
38505,0
38510,1
38512,2
38527,0
38530,2
38533,1
38534,0
38535,1
38537,2
38553,2
38555,0
38566,1
38570,0
38577,0
38603,1
38616,1
38628,0
38629,1
38652,1
38654,0
38665,2
38668,2
38669,2
38671,0
38680,0
38682,0
38685,2
38692,1
